16
A380;9;13;8;8;4;10;0;3;2;10;4;12;3;5;4;8;0
A381;2;9;4;6;2;7;4;3;2;6;1;8;2;7;2;8;0
A382;3;3;5;5;2;6;4;3;1;6;1;8;3;7;2;7;0
A383;3;9;4;6;3;7;4;3;1;6;2;8;2;7;3;8;0
A384;4;11;6;8;3;9;3;3;3;8;1;9;3;6;3;9;0
A385;3;11;5;8;4;8;5;3;0;7;1;8;2;7;3;8;0
A386;4;10;7;8;5;12;3;2;2;9;2;9;2;6;2;8;0
A387;2;7;4;5;2;12;3;4;3;12;2;9;2;6;3;9;0
A388;1;0;2;0;0;8;3;2;0;7;2;8;2;6;1;8;0
A389;2;4;4;3;2;7;2;2;1;6;2;8;2;7;3;6;0
A390;3;3;5;4;2;8;2;2;2;6;2;8;2;7;2;7;0
A391;7;11;7;6;4;10;1;4;2;11;6;14;4;5;5;11;0
A392;3;11;6;8;4;11;4;2;3;9;2;9;3;7;3;8;0
A393;5;9;6;7;4;7;4;3;1;7;2;8;3;8;3;8;0
A394;3;5;5;4;2;6;3;2;2;5;2;7;3;4;3;8;0
A395;2;4;3;3;1;11;3;3;2;11;2;9;2;6;2;9;0
A396;3;8;5;6;3;12;2;3;2;11;2;9;2;6;3;9;0
A397;3;8;5;6;3;12;3;3;2;11;1;9;2;6;2;9;0
A398;4;9;6;7;4;12;3;3;2;10;1;9;2;7;3;8;0
A399;2;7;4;5;2;9;3;2;2;8;1;8;2;6;3;8;0
A400;5;9;7;7;5;8;3;1;2;6;2;7;3;5;4;7;0
A401;3;4;5;3;2;10;2;2;1;8;2;9;4;5;2;9;0
A402;3;8;5;6;5;8;8;6;4;6;6;8;3;7;6;4;0
A403;2;1;3;2;1;8;2;2;1;7;2;8;2;7;2;7;0
A404;5;6;7;5;5;8;8;3;5;7;8;8;5;9;4;6;0
A405;4;10;5;8;4;6;5;3;1;6;1;8;2;7;2;7;0
A406;7;15;7;8;5;10;2;5;2;11;5;12;6;3;6;10;0
A407;3;8;5;6;3;9;3;1;2;7;2;8;2;6;2;7;0
A408;4;11;5;8;4;8;5;3;0;7;1;8;2;6;3;8;0
A409;5;9;7;8;6;6;8;2;4;7;7;9;8;7;4;8;0
A410;4;8;6;6;3;9;2;2;2;7;1;8;2;7;3;7;0
A411;5;7;8;6;6;9;7;3;5;6;8;6;4;10;4;5;0
A412;4;11;7;9;4;11;3;2;3;9;2;9;5;5;3;9;0
A413;3;9;6;6;2;8;4;3;2;7;1;8;3;7;3;8;0
A414;2;3;4;4;1;10;5;3;1;8;1;8;2;7;2;8;0
A415;3;6;6;8;2;9;4;3;2;8;1;8;3;7;2;8;0
A416;3;10;5;8;4;11;3;2;2;9;2;9;3;5;3;8;0
A417;3;8;6;6;4;11;2;2;2;9;2;9;3;5;3;8;0
A418;1;3;2;2;1;10;3;2;1;9;2;9;1;6;1;8;0
A419;2;7;4;4;2;7;4;3;2;6;1;8;3;6;2;7;0
A420;3;5;5;4;2;9;2;1;2;8;2;9;2;6;2;8;0
A421;5;8;8;7;7;7;8;2;4;7;8;9;8;6;4;8;0
A422;3;9;5;6;4;8;2;1;2;6;2;7;3;6;4;7;0
A423;2;1;3;1;0;7;4;2;0;7;1;8;2;6;1;7;0
A424;3;8;5;6;2;11;2;4;3;11;2;10;2;6;3;8;0
A425;2;1;4;3;2;8;1;2;2;8;2;8;3;6;3;7;0
A426;4;10;6;8;4;9;2;2;3;8;2;8;3;6;4;7;0
A427;2;9;4;6;3;11;2;1;2;9;3;9;2;6;3;8;0
A428;4;10;7;7;2;5;5;3;1;5;1;7;3;7;2;7;0
A429;3;2;5;3;2;6;2;2;2;5;2;8;2;6;2;6;0
A430;5;9;6;7;7;8;8;8;4;6;6;8;3;8;8;4;0
A431;3;5;6;6;2;8;3;3;2;7;1;8;3;6;3;8;0
A432;6;9;8;8;7;7;7;2;4;7;8;10;8;7;4;8;0
A433;2;6;4;4;2;8;4;2;1;7;2;8;2;6;2;8;0
A434;5;11;8;9;5;12;3;3;3;10;1;9;3;7;4;9;0
A435;1;3;3;2;1;6;3;2;2;5;2;8;1;6;1;7;0
A436;1;3;2;2;1;10;2;2;1;9;2;9;1;6;2;8;0
A437;5;13;5;7;4;11;2;4;2;11;4;11;5;3;4;10;0
A438;2;4;4;2;2;11;2;3;2;10;2;10;2;6;2;9;0
A439;5;11;8;8;4;8;2;2;3;6;2;7;5;7;6;8;0
A440;6;10;8;8;8;7;8;8;4;6;5;9;3;7;8;5;0
A441;3;7;5;6;4;7;8;2;4;7;8;9;5;8;3;6;0
A442;3;9;6;7;4;11;3;1;2;8;3;9;4;5;3;8;0
A443;3;7;5;5;2;12;3;4;3;11;2;10;2;6;3;9;0
A444;2;2;4;4;2;8;2;2;2;8;2;8;2;6;3;7;0
A445;3;11;5;8;3;13;4;5;3;12;1;8;2;6;4;9;0
A446;5;10;9;7;6;7;5;2;4;5;1;6;5;7;5;5;0
A447;4;9;6;6;3;11;2;3;3;10;2;9;2;6;3;8;0
A448;3;8;5;5;2;7;4;3;1;7;1;8;3;7;2;8;0
A449;3;9;5;6;3;6;3;2;3;5;2;8;2;6;3;6;0
A450;7;10;9;8;9;8;6;7;4;7;6;9;6;8;8;3;0
A451;3;5;5;4;4;7;8;3;4;7;8;8;5;10;3;6;0
A452;4;4;6;6;2;6;7;3;0;6;0;8;2;7;1;7;0
A453;5;7;7;5;7;7;8;8;4;7;5;8;4;8;9;4;0
A454;3;8;5;6;3;10;4;2;2;8;2;10;2;6;3;8;0
A455;5;10;7;7;8;8;5;8;4;8;6;8;3;9;8;3;0
A456;4;7;6;6;5;8;8;2;4;7;7;8;5;7;4;6;0
A457;4;9;5;6;5;7;6;7;4;7;6;9;2;8;8;4;0
A458;4;5;6;4;4;8;8;3;4;6;7;7;5;8;4;5;0
A459;3;10;5;8;4;12;3;2;2;9;2;8;2;6;2;8;0
A460;3;6;4;4;2;10;2;2;3;8;2;8;2;6;2;8;0
A461;1;3;3;2;1;11;2;3;2;10;2;9;1;6;2;8;0
A462;2;5;4;3;2;7;3;1;2;6;2;8;3;5;2;8;0
A463;3;4;5;6;2;5;4;3;2;5;1;7;3;7;2;7;0
A464;4;5;6;8;2;7;4;3;2;7;1;8;3;6;3;8;0
A465;2;4;4;3;2;11;2;2;2;9;2;9;2;6;2;8;0
A466;8;15;6;8;4;8;3;3;2;7;4;11;5;5;4;7;0
A467;2;6;3;4;2;9;4;2;0;8;2;8;2;6;1;8;0
A468;2;1;4;1;1;8;4;2;0;7;2;8;2;6;2;8;0
A469;3;9;5;7;3;12;3;3;3;10;1;9;2;6;2;8;0
A470;1;0;2;0;0;8;4;2;0;7;2;8;2;7;1;8;0
A471;6;9;9;8;8;8;7;3;5;7;7;7;5;8;4;5;0
A472;4;9;6;8;6;7;8;2;4;7;7;8;8;6;4;7;0
A473;4;9;7;7;5;7;2;1;2;5;2;7;4;6;5;7;0
A474;1;0;2;1;0;7;4;2;0;7;2;8;2;7;1;8;0
A475;5;11;8;8;5;8;2;2;3;6;1;7;3;7;4;7;0
A476;4;9;5;7;4;7;5;3;0;7;1;8;2;7;1;8;0
A477;2;4;4;6;2;8;3;3;3;7;1;8;3;6;3;8;0
A478;3;7;5;5;3;10;3;2;2;8;2;10;3;5;2;8;0
A479;3;8;5;5;2;10;5;3;1;8;1;9;2;7;2;9;0
A480;4;11;6;8;2;8;5;3;1;7;0;8;3;7;2;8;0
A481;3;6;5;4;2;11;3;2;2;9;2;9;2;6;3;9;0
A482;3;9;5;6;4;12;2;2;2;10;2;9;2;6;3;8;0
A483;4;10;7;7;2;8;7;3;0;7;0;8;3;7;2;8;0
A484;5;11;7;8;7;8;5;7;4;8;6;8;6;8;7;4;0
A485;5;10;7;7;4;9;5;3;0;8;1;8;2;7;1;8;0
A486;4;8;6;6;4;11;3;2;2;9;2;9;4;4;3;8;0
A487;3;5;6;3;2;8;2;2;2;6;1;8;2;6;2;7;0
A488;2;6;4;4;3;8;3;2;1;7;2;8;1;7;2;8;0
A489;3;9;5;6;3;10;3;2;2;8;2;10;3;5;3;7;0
A490;2;8;4;5;2;7;5;3;1;6;0;8;2;7;2;7;0
A491;3;5;6;4;2;9;2;2;2;8;1;8;2;6;2;7;0
A492;2;4;4;3;1;12;3;3;2;10;1;9;1;6;2;9;0
A493;2;5;4;3;2;8;2;2;2;8;2;8;2;6;2;7;0
A494;2;2;4;3;2;7;2;2;2;6;2;8;2;7;3;7;0
A495;2;1;3;1;1;7;4;2;0;7;2;8;2;6;2;8;0
A496;3;2;5;3;2;8;2;2;2;7;2;8;2;7;2;7;0
A497;1;1;2;1;0;7;4;3;0;7;1;8;2;7;1;8;0
A498;2;4;4;6;2;7;3;3;3;7;1;8;3;6;3;8;0
A499;2;7;4;5;2;11;2;3;3;10;2;9;2;6;3;8;0
A500;3;7;4;5;3;8;3;2;2;7;2;8;2;6;3;7;0
A501;4;5;6;4;4;8;7;3;5;7;8;8;5;9;3;6;0
A502;1;1;3;2;1;7;2;2;1;7;2;8;1;6;2;7;0
A503;3;8;5;6;3;12;3;2;2;9;2;9;3;7;3;9;0
A504;3;9;5;6;2;6;6;3;1;6;0;8;2;7;1;7;0
A505;2;3;3;2;1;10;2;2;1;9;2;9;1;6;2;8;0
A506;1;0;2;0;0;7;4;2;0;7;2;8;2;7;1;8;0
A507;1;0;2;0;0;8;4;2;0;7;2;8;2;7;1;8;0
A508;1;3;2;1;1;6;2;1;1;6;2;8;1;6;1;7;0
A509;4;5;6;8;2;8;4;3;2;7;1;8;3;7;2;8;0
A510;5;9;7;7;5;8;2;2;2;6;2;7;3;8;4;7;0
A511;2;2;4;3;2;7;2;1;2;6;2;8;2;6;2;7;0
A512;5;10;8;8;6;6;5;2;4;4;2;7;6;7;6;4;0
A513;2;0;3;1;0;8;4;2;0;7;2;8;2;6;1;8;0
A514;6;13;6;8;4;12;2;5;1;12;2;10;3;2;3;10;0
A515;3;7;5;5;3;12;3;2;2;9;1;8;2;6;2;7;0
A516;3;7;5;5;3;11;2;3;2;10;2;9;2;6;3;9;0
A517;2;6;4;4;2;7;4;2;0;6;2;8;2;6;1;7;0
A518;3;11;6;8;2;6;6;3;1;6;0;8;2;7;2;7;0
A519;4;5;6;4;4;9;8;3;4;6;7;7;4;9;4;6;0
A520;3;8;5;5;2;8;6;3;1;7;0;8;2;7;1;8;0
A521;2;7;4;4;1;8;4;3;1;7;1;8;2;6;2;8;0
A522;3;7;5;5;3;11;2;3;3;10;2;10;2;6;2;8;0
A523;9;15;7;8;4;8;2;3;2;8;4;12;5;5;5;7;0
A524;2;3;3;2;1;10;2;2;1;8;2;9;2;5;1;9;0
A525;6;9;6;4;3;11;0;4;1;11;5;13;4;5;4;11;0
A526;3;6;4;4;3;8;2;2;2;7;2;8;2;6;2;7;0
A527;4;9;6;7;6;8;7;8;4;7;6;8;3;8;8;4;0
A528;3;6;5;4;3;8;2;2;2;7;2;8;2;6;2;7;0
A529;2;1;4;2;1;7;2;2;2;6;2;8;2;6;2;7;0
A530;4;6;7;8;2;8;6;3;1;7;0;8;3;7;2;8;0
A531;4;11;7;8;5;12;2;2;2;10;2;9;2;6;3;8;0
A532;6;9;5;4;2;11;3;3;1;9;3;10;4;5;4;10;0
A533;1;1;2;1;0;7;4;2;0;7;2;8;2;7;1;8;0
A534;6;10;5;5;3;12;5;4;1;8;3;9;5;6;4;10;0
A535;3;5;5;8;2;7;6;3;1;6;0;8;2;7;1;8;0
A536;2;4;4;3;2;8;2;2;1;7;2;8;2;7;3;6;0
A537;2;1;4;2;1;9;2;2;1;8;2;8;2;6;2;7;0
A538;2;4;4;3;2;11;2;2;2;9;2;9;2;6;1;8;0
A539;3;8;5;6;3;10;3;2;3;9;1;8;2;6;2;8;0
A540;1;0;2;0;0;8;3;2;0;7;2;8;2;6;1;8;0
A541;2;1;3;1;1;7;4;2;0;7;2;8;2;7;1;7;0
A542;4;9;6;6;5;10;3;1;2;7;3;9;5;5;3;7;0
A543;2;4;4;3;2;7;2;2;2;7;2;8;2;6;3;7;0
A544;4;9;6;7;5;8;2;3;1;7;2;8;5;8;6;7;0
A545;4;11;6;8;3;7;4;3;2;6;1;8;3;6;3;8;0
A546;4;10;7;8;5;11;3;1;2;8;2;9;6;4;3;8;0
A547;2;3;3;2;1;9;2;1;1;8;2;9;1;6;1;8;0
A548;3;5;6;4;2;8;2;2;2;7;1;8;2;7;2;7;0
A549;2;7;4;4;1;8;6;3;0;7;0;8;2;7;1;8;0
A550;4;10;5;5;4;9;5;5;2;10;6;11;6;5;5;10;0
A551;4;8;6;7;7;10;8;3;4;6;7;6;5;9;5;5;0
A552;7;12;6;7;3;12;2;3;1;10;4;11;4;4;4;9;0
A553;4;7;5;5;3;7;5;3;0;7;1;8;2;7;1;8;0
A554;3;2;5;3;2;8;2;2;2;6;1;8;2;6;2;7;0
A555;3;5;4;4;3;8;8;2;4;7;8;8;4;9;3;6;0
A556;4;9;6;6;5;6;5;3;3;4;1;6;4;5;4;6;0
A557;3;10;6;7;2;7;3;3;3;7;1;8;3;6;3;7;0
A558;2;4;4;3;2;11;2;3;2;11;2;10;2;6;2;9;0
A559;3;7;5;4;2;7;4;3;1;6;1;8;3;6;2;7;0
A560;2;3;3;1;1;11;2;3;1;9;2;9;1;6;2;8;0
A561;3;4;5;3;2;8;2;2;2;7;2;8;2;6;3;6;0
A562;1;1;2;1;0;8;4;2;0;7;1;8;2;7;1;8;0
A563;6;8;8;7;7;6;7;3;5;7;8;10;8;11;4;7;0
A564;3;5;5;8;2;8;5;3;1;7;0;8;2;7;2;8;0
A565;4;11;6;8;4;12;2;3;3;11;1;9;3;7;3;9;0
A566;6;11;8;8;8;8;7;6;5;6;6;9;6;8;7;3;0
A567;3;8;5;6;4;11;3;1;2;8;3;9;3;5;2;8;0
A568;2;6;3;4;2;11;3;3;3;11;2;10;2;6;3;8;0
A569;2;7;4;5;3;10;3;1;2;7;3;9;1;5;1;7;0
A570;3;8;5;6;3;12;2;3;2;10;2;9;2;6;2;8;0
A571;3;3;5;4;2;6;3;3;2;6;2;8;3;6;3;7;0
A572;8;15;6;8;4;9;3;3;2;8;4;11;6;4;5;8;0
A573;4;7;5;5;3;8;2;2;2;7;2;8;2;7;3;6;0
A574;2;3;4;2;1;8;2;2;2;7;2;8;2;6;2;7;0
A575;3;8;5;6;3;6;5;3;0;6;1;8;2;6;1;7;0
A576;3;2;5;4;2;8;2;2;2;7;1;8;2;6;2;7;0
A577;7;10;9;8;8;7;7;7;4;7;6;9;4;8;11;1;0
A578;3;11;6;8;2;9;5;3;1;8;1;8;3;7;2;8;0
A579;3;5;5;3;2;8;2;2;2;7;1;8;2;6;2;7;0
A580;4;8;7;6;5;9;5;2;5;10;2;6;2;6;3;8;0
A581;1;3;2;2;1;9;2;2;1;8;2;8;1;6;1;8;0
A582;4;10;6;7;2;9;4;3;2;8;1;8;3;7;3;8;0
A583;2;4;4;3;2;10;2;2;2;9;2;9;2;6;2;8;0
A584;5;10;5;5;3;11;2;4;1;11;4;11;4;3;4;10;0
A585;6;9;5;5;3;8;3;3;2;7;4;12;5;5;4;7;0
A586;3;7;5;5;3;6;3;2;2;4;2;7;2;5;2;6;0
A587;4;9;6;7;6;8;9;8;5;6;5;8;3;6;7;5;0
A588;3;6;6;4;3;7;5;2;3;6;2;6;2;6;3;5;0
A589;7;11;5;6;3;10;0;2;2;10;4;12;3;4;3;8;0
A590;2;9;4;6;2;6;5;3;1;6;0;8;2;7;2;7;0
A591;4;11;6;8;2;7;6;3;1;7;0;8;3;7;1;8;0
A592;4;10;7;7;2;7;7;3;0;6;0;8;2;7;2;8;0
A593;3;5;5;4;2;7;2;1;2;6;2;8;3;5;3;7;0
A594;2;7;4;5;2;8;4;2;1;7;1;8;2;6;1;8;0
A595;4;11;7;8;4;12;4;3;3;9;1;9;3;8;3;9;0
A596;3;11;5;8;4;11;4;2;3;9;2;9;3;7;3;7;0
A597;6;11;6;6;4;12;3;5;2;11;3;10;6;4;4;10;0
A598;3;8;5;6;3;11;2;2;2;9;2;9;2;6;3;7;0
A599;2;1;3;1;0;7;4;2;0;7;2;8;2;7;1;8;0
A600;6;14;5;8;4;9;4;3;2;8;4;11;6;6;4;8;0
A601;4;10;6;8;4;7;5;3;1;7;1;8;2;7;2;8;0
A602;3;9;5;6;3;10;3;2;2;8;3;10;2;6;3;7;0
A603;7;10;10;9;8;6;8;3;6;7;8;10;6;8;4;8;0
A604;3;7;5;5;3;12;3;3;2;10;1;9;2;6;2;8;0
A605;3;8;5;6;3;11;3;2;2;8;2;9;2;5;2;8;0
A606;6;11;8;9;9;8;7;8;3;7;6;8;3;8;9;3;0
A607;3;9;5;6;4;8;2;1;2;7;2;7;2;7;3;6;0
A608;4;11;6;8;4;12;2;4;3;11;1;9;3;7;3;9;0
A609;3;7;5;5;3;11;2;2;2;8;3;9;3;5;3;8;0
A610;4;8;6;6;3;9;3;2;3;8;1;8;2;6;3;7;0
A611;3;10;5;8;3;13;4;5;3;12;0;8;2;6;3;9;0
A612;2;5;4;4;2;10;2;2;2;9;2;9;2;6;2;8;0
A613;3;8;6;5;2;8;5;3;1;7;1;8;2;7;2;8;0
A614;4;11;7;8;6;10;3;1;2;8;3;9;5;5;3;7;0
A615;3;6;5;4;3;8;3;2;2;6;2;7;2;6;2;6;0
A616;1;0;2;0;0;7;4;2;0;7;2;8;2;7;1;8;0
A617;5;11;7;8;5;7;4;3;0;7;1;8;3;8;3;7;0
A618;3;5;5;5;4;8;8;2;4;7;7;8;5;9;4;7;0
A619;2;4;4;3;2;9;2;2;2;9;2;8;2;6;3;8;0
A620;5;11;8;8;5;12;2;3;3;10;1;9;3;7;4;8;0
A621;4;11;7;8;4;11;2;2;3;9;2;9;5;6;3;9;0
A622;2;6;3;4;2;9;5;2;0;8;2;8;2;6;1;8;0
A623;6;10;7;7;7;8;8;6;5;6;5;8;5;7;7;5;0
A624;2;3;4;5;1;8;6;3;1;7;0;8;2;7;1;8;0
A625;2;4;4;3;2;10;2;2;2;9;2;9;2;6;2;8;0
A626;5;11;8;8;5;9;3;2;3;8;1;8;2;7;3;7;0
A627;5;9;6;7;4;9;4;3;1;8;1;9;2;7;3;8;0
A628;7;11;6;6;3;11;2;3;1;9;4;11;4;4;4;9;0
A629;3;8;5;6;2;7;6;3;1;7;0;8;2;7;1;8;0
A630;1;0;2;1;0;8;4;2;0;7;2;8;1;7;1;8;0
A631;2;3;3;2;1;10;2;2;1;9;2;9;1;6;1;8;0
A632;6;10;9;8;9;8;8;8;4;6;6;8;3;8;8;4;0
A633;3;9;6;7;5;8;5;0;4;6;3;7;2;7;4;5;0
A634;3;6;5;4;1;9;4;3;1;7;1;8;3;6;2;8;0
A635;4;6;5;4;5;7;6;7;4;7;6;9;2;9;8;4;0
A636;4;9;6;7;4;10;3;2;2;8;2;10;5;5;3;8;0
A637;4;9;3;4;2;11;5;4;1;8;4;9;4;6;4;9;0
A638;6;7;8;6;6;7;7;3;6;7;8;9;5;10;3;6;0
A639;2;6;4;4;2;8;3;2;2;7;1;8;2;7;3;7;0
A640;3;5;6;4;2;10;2;2;2;8;2;9;4;6;2;9;0
A641;4;9;7;7;4;9;3;2;3;6;1;7;2;6;2;7;0
A642;2;8;4;6;2;7;6;3;1;6;0;8;2;7;1;7;0
A643;4;5;6;4;5;7;8;3;5;7;8;9;7;10;3;7;0
A644;2;7;4;4;1;7;6;3;1;6;0;8;2;6;1;8;0
A645;4;11;6;8;3;5;4;3;3;5;1;7;3;6;3;7;0
A646;2;2;4;3;2;8;3;2;3;8;1;8;2;6;2;7;0
A647;4;11;6;8;4;7;5;3;0;6;1;8;2;7;1;8;0
A648;5;11;8;8;4;10;2;2;3;9;1;8;3;7;4;8;0
A649;4;10;6;8;5;12;3;2;2;9;2;8;2;6;2;8;0
A650;5;11;7;8;7;8;7;7;4;7;6;9;3;8;8;3;0
A651;2;4;4;6;2;7;3;3;3;7;1;8;3;6;3;8;0
A652;3;4;5;3;2;10;2;2;2;9;2;9;2;6;2;8;0
A653;2;7;4;5;2;10;3;2;2;9;2;9;2;6;2;8;0
A654;3;11;6;8;3;11;2;3;3;10;1;9;3;7;3;8;0
A655;3;7;5;5;3;12;2;2;2;10;2;9;2;6;3;8;0
A656;2;6;4;4;2;12;3;4;2;11;1;8;2;6;2;9;0
A657;3;8;6;6;3;11;2;2;3;9;2;9;3;5;3;8;0
A658;3;3;5;5;2;9;4;3;1;8;1;8;2;7;2;8;0
A659;3;8;5;6;2;8;5;3;1;7;0;8;2;7;2;8;0
A660;5;11;7;8;3;9;3;3;3;7;2;9;3;7;3;9;0
A661;1;1;2;1;0;7;4;3;0;7;1;8;2;7;1;8;0
A662;3;2;5;3;2;8;2;2;2;7;1;8;2;6;2;7;0
A663;2;8;4;6;3;13;3;4;2;11;1;8;2;6;3;9;0
A664;4;11;7;8;3;7;4;3;2;7;1;8;3;6;3;8;0
A665;3;9;5;7;4;12;3;2;2;10;2;9;2;6;3;7;0
A666;3;8;5;6;5;8;7;7;4;7;6;9;5;7;7;4;0
A667;4;8;6;7;6;9;8;3;4;6;7;7;5;8;5;5;0
A668;4;10;5;7;4;7;5;3;0;7;1;8;2;7;3;8;0
A669;5;9;7;7;4;8;5;3;0;6;1;8;2;7;1;8;0
A670;3;9;5;6;3;10;3;2;2;8;2;10;3;5;3;7;0
A671;4;9;3;4;2;13;3;4;1;10;3;10;3;5;3;10;0
A672;3;1;5;3;2;8;2;2;2;7;1;8;2;7;2;7;0
A673;1;0;2;0;0;7;3;2;0;7;2;8;2;6;1;8;0
A674;2;3;4;2;2;9;1;2;1;8;2;10;2;6;2;7;0
A675;3;9;4;7;3;6;4;2;1;6;1;8;2;6;2;7;0
A676;3;6;5;8;2;7;6;3;1;7;0;8;3;7;1;8;0
A677;3;8;5;6;3;8;3;2;2;6;1;8;2;6;2;7;0
A678;6;8;8;7;7;8;7;4;6;7;9;6;5;11;4;5;0
A679;4;9;6;6;2;7;6;3;1;7;0;8;3;7;2;8;0
A680;1;1;2;1;0;7;4;2;0;7;2;8;2;7;1;8;0
A681;3;7;5;5;3;11;3;2;2;9;1;9;3;5;2;8;0
A682;2;6;4;4;2;10;3;1;2;8;3;9;2;6;2;8;0
A683;2;5;4;4;2;7;2;2;2;6;2;8;2;7;2;7;0
A684;2;7;4;5;3;11;2;2;2;9;2;9;2;6;2;7;0
A685;6;12;6;6;5;9;4;5;3;10;5;12;7;3;6;11;0
A686;2;6;3;4;2;12;4;3;2;10;1;9;2;6;1;8;0
A687;2;5;4;4;2;5;3;2;2;5;2;8;2;6;2;6;0
A688;4;10;6;7;2;5;4;3;2;5;1;7;3;7;3;7;0
A689;4;7;5;5;5;7;7;7;4;6;6;9;2;8;7;4;0
A690;4;9;6;6;2;8;4;3;2;7;1;8;3;6;3;8;0
A691;3;5;5;4;2;10;2;2;2;9;2;9;2;6;2;8;0
A692;3;5;6;4;3;11;1;2;2;9;2;9;3;7;3;9;0
A693;2;2;4;4;2;8;2;2;2;8;2;8;2;6;3;7;0
A694;5;11;4;6;3;10;2;3;1;9;4;11;3;4;4;8;0
A695;4;9;6;6;2;6;4;3;1;6;1;8;3;7;2;7;0
A696;9;15;7;8;4;8;1;2;2;9;4;12;4;5;5;6;0
A697;3;4;6;6;2;7;5;3;1;7;0;8;2;7;2;8;0
A698;6;8;8;6;7;6;7;7;5;7;5;9;4;8;11;3;0
A699;5;9;5;5;3;10;2;4;2;11;5;12;5;3;5;10;0
A700;4;11;7;8;2;7;5;3;1;6;1;8;3;7;2;7;0
A701;2;5;4;4;3;9;8;3;4;6;7;8;4;8;4;6;0
A702;3;8;5;5;2;9;6;3;1;7;0;8;2;7;1;8;0
A703;3;8;4;6;3;8;3;2;2;7;1;8;2;6;2;7;0
A704;6;10;6;5;4;12;3;6;2;12;2;10;5;3;3;10;0
A705;3;4;5;3;2;10;1;3;2;10;2;10;2;6;3;8;0
A706;3;7;5;5;2;9;3;3;3;7;2;8;3;6;3;8;0
A707;5;10;5;5;3;11;4;4;2;11;3;10;6;4;4;10;0
A708;2;3;4;2;2;7;2;1;2;7;2;8;2;7;2;7;0
A709;2;1;3;1;1;7;4;2;0;7;2;8;3;6;1;8;0
A710;2;4;4;3;2;7;2;2;2;5;2;8;2;5;2;7;0
A711;4;10;7;7;6;10;5;2;5;10;2;5;3;6;6;8;0
A712;5;10;7;8;5;7;3;2;3;4;2;7;2;6;2;6;0
A713;5;10;7;8;8;8;7;8;4;6;6;8;3;8;8;3;0
A714;3;9;5;7;4;6;4;3;1;6;1;8;2;6;2;7;0
A715;6;9;9;8;8;8;8;3;5;7;7;8;5;8;4;5;0
A716;3;3;5;4;1;7;5;3;0;7;1;8;2;7;2;8;0
A717;5;10;5;6;3;10;2;4;2;11;6;13;5;4;5;10;0
A718;1;1;2;1;0;7;4;2;0;7;2;8;2;7;1;8;0
A719;3;8;4;6;3;11;3;2;2;9;1;8;2;6;3;8;0
A720;4;10;7;7;3;12;3;4;3;11;1;9;2;7;3;9;0
A721;2;4;3;3;1;10;2;2;1;8;2;9;1;6;1;8;0
A722;3;10;5;7;2;6;6;3;1;6;0;8;2;7;1;7;0
A723;3;5;5;3;2;11;2;3;2;10;2;9;2;6;2;8;0
A724;2;3;4;2;1;11;2;3;1;9;2;9;1;6;2;8;0
A725;1;3;2;2;1;12;2;3;1;11;2;9;2;6;2;8;0
A726;3;4;5;3;2;10;2;3;1;9;2;9;2;6;2;8;0
A727;3;8;5;6;3;11;3;3;2;10;2;9;2;7;3;9;0
A728;3;6;5;4;1;9;4;3;1;8;1;8;3;6;2;8;0
A729;1;0;2;1;0;7;4;2;0;7;2;8;2;7;1;8;0
A730;3;7;5;4;2;7;4;3;1;7;1;8;2;7;2;8;0
A731;2;6;3;4;2;11;3;2;2;9;2;9;2;6;2;8;0
A732;5;12;6;6;3;13;1;4;1;12;3;11;2;3;3;11;0
A733;3;10;5;8;4;12;3;1;2;9;2;9;3;6;2;8;0
A734;5;11;9;8;7;8;4;1;4;6;2;6;5;8;6;6;0
A735;4;9;6;7;4;12;2;3;3;10;2;9;2;6;4;8;0
A736;3;10;5;7;2;7;5;3;1;6;0;8;3;7;2;7;0
A737;4;10;7;8;5;7;3;1;2;5;2;8;4;5;4;6;0
A738;2;7;4;5;3;11;3;2;2;9;2;9;1;6;2;8;0
A739;3;6;5;5;4;9;7;4;5;6;8;5;4;10;4;5;0
A740;4;8;6;7;6;7;8;2;4;7;8;8;5;8;5;6;0
A741;2;1;4;2;1;8;2;2;2;8;1;8;2;6;2;7;0
A742;3;5;5;4;2;11;2;2;2;9;2;9;2;6;2;8;0
A743;2;7;3;5;2;12;3;2;2;10;2;9;2;6;2;8;0
A744;3;9;5;6;3;12;2;4;2;11;2;9;3;7;3;9;0
A745;4;9;6;8;6;10;7;4;6;6;9;5;5;11;4;4;0
A746;4;11;7;8;4;12;2;3;3;10;2;9;3;7;4;9;0
A747;2;6;4;4;2;8;3;2;2;7;1;8;2;6;2;6;0
A748;2;1;3;1;1;7;4;2;0;7;2;8;3;6;1;8;0
A749;1;0;2;0;0;7;4;2;0;7;2;8;2;6;1;8;0
A750;5;9;8;6;6;9;5;2;5;8;1;6;3;7;4;7;0
A751;5;11;8;8;4;10;2;2;3;9;1;8;2;7;3;7;0
A752;2;4;4;5;2;8;6;3;1;7;0;8;2;7;2;8;0
A753;4;9;6;7;6;7;8;8;4;6;6;9;3;7;8;5;0
A754;2;7;4;5;3;12;4;3;2;9;2;9;2;6;2;8;0
A755;3;2;5;4;2;8;2;2;2;7;2;8;2;7;2;7;0
A756;4;8;7;6;5;6;5;2;3;4;2;6;2;6;3;4;0
A757;1;0;2;0;0;7;4;2;0;7;2;8;2;7;1;8;0
